label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
C,0.7028462886810303,0.37470823526382446,-0.04752320423722267,0.9984868764877319,0.6502519845962524,0.3160877823829651,0.14886124432086945,0.9968193769454956,0.6464058756828308,0.2936265468597412,-0.1915144920349121,0.9984186887741089,0.6371986865997314,0.4275629222393036,0.2138792872428894,0.3364081382751465,0.6279970407485962,0.44743093848228455,-0.19769354164600372,0.9523224234580994,0.7016237378120422,0.4345916211605072,0.21153277158737183,0.42883381247520447,0.6978258490562439,0.45201021432876587,-0.09487525373697281,0.9511040449142456,0.5076560378074646,0.30736690759658813,0.09951213747262955,0.9986307621002197,0.5075741410255432,0.2697908580303192,-0.09935358911752701,0.9974428415298462,0.39797666668891907,0.34986284375190735,0.03914940357208252,0.20917516946792603,0.3906693756580353,0.33149483799934387,-0.10017475485801697,0.6861369609832764,0.2764457166194916,0.3339240849018097,0.06365330517292023,0.2636675238609314,0.2689880132675171,0.3326168656349182,-0.08024183660745621,0.7399212121963501,0.2568266689777374,0.31999263167381287,0.06290707737207413,0.33011722564697266,0.2489193081855774,0.32049888372421265,-0.08366362005472183,0.7668335437774658,0.27578431367874146,0.41042613983154297,-0.004215571563690901,0.4435812830924988,0.26880964636802673,0.4187886416912079,-0.173807755112648,0.7364739775657654
C,0.7034883499145508,0.3764461576938629,-0.052245836704969406,0.9981857538223267,0.6510482430458069,0.319184809923172,0.15120621025562286,0.9965282678604126,0.6465285420417786,0.29641106724739075,-0.19559437036514282,0.9982930421829224,0.6368530988693237,0.430519163608551,0.2204761505126953,0.323820561170578,0.6281958222389221,0.4501556158065796,-0.19684988260269165,0.9518247842788696,0.7042818069458008,0.43637940287590027,0.2263949066400528,0.41776832938194275,0.6987921595573425,0.4526476562023163,-0.08676076680421829,0.9499734044075012,0.5076815485954285,0.31371137499809265,0.10069536417722702,0.9985490441322327,0.5073827505111694,0.2708134353160858,-0.10053984075784683,0.9972788095474243,0.39767685532569885,0.3509470224380493,0.03205433115363121,0.21225784718990326,0.3899770677089691,0.33281180262565613,-0.1161588728427887,0.6905072331428528,0.275958389043808,0.3341161012649536,0.05570662394165993,0.26660436391830444,0.26829877495765686,0.3325188457965851,-0.09225483983755112,0.7449837923049927,0.2566334009170532,0.3200482726097107,0.054459813982248306,0.33556437492370605,0.24878942966461182,0.3204605281352997,-0.09538937360048294,0.7697100043296814,0.2757966220378876,0.41070327162742615,-0.01849929802119732,0.44325321912765503,0.26839151978492737,0.41811153292655945,-0.19232071936130524,0.7377637028694153
C,0.7035450339317322,0.378719687461853,-0.051486749202013016,0.9978384971618652,0.6518298983573914,0.32103487849235535,0.15109911561012268,0.9961618185043335,0.6463919281959534,0.29575425386428833,-0.1970326155424118,0.9982137680053711,0.6368779540061951,0.4304666221141815,0.23079508543014526,0.30185577273368835,0.628153920173645,0.44918322563171387,-0.2046387791633606,0.9517313838005066,0.7046197056770325,0.4363337755203247,0.2359459549188614,0.4015166163444519,0.6984825134277344,0.45301273465156555,-0.10241922736167908,0.9502824544906616,0.508172869682312,0.3196437358856201,0.10090509057044983,0.9984669089317322,0.5076841711997986,0.27225202322006226,-0.10074297338724136,0.9971030354499817,0.3975256383419037,0.3534161150455475,0.02784246765077114,0.2181675285100937,0.3898813724517822,0.3344210088253021,-0.12089810520410538,0.6903068423271179,0.27553460001945496,0.33443015813827515,0.0515461228787899,0.27191224694252014,0.26763325929641724,0.33249378204345703,-0.09950574487447739,0.749147891998291,0.2559816241264343,0.32023856043815613,0.050404440611600876,0.34033897519111633,0.24826741218566895,0.32058462500572205,-0.10243255645036697,0.7713302969932556,0.27569472789764404,0.4111744463443756,-0.02312689833343029,0.44659870862960815,0.26810285449028015,0.4179101288318634,-0.19973331689834595,0.7414050102233887
C,0.7034993171691895,0.3808728754520416,-0.04069264605641365,0.9971389174461365,0.6518587470054626,0.3240583539009094,0.1521492749452591,0.9959050416946411,0.645986020565033,0.2942524552345276,-0.18998223543167114,0.9980326890945435,0.6368594765663147,0.43131715059280396,0.22021716833114624,0.29795002937316895,0.6280271410942078,0.44838443398475647,-0.19322331249713898,0.9508417248725891,0.7040738463401794,0.4384932816028595,0.21705780923366547,0.399280846118927,0.6981370449066162,0.45361632108688354,-0.08505988866090775,0.9517486691474915,0.5079936385154724,0.3230088949203491,0.10072528570890427,0.9983250498771667,0.5074785947799683,0.2754507064819336,-0.100556880235672,0.9967636466026306,0.3970459997653961,0.35869354009628296,0.02347990684211254,0.22079432010650635,0.3893022835254669,0.3369021713733673,-0.12905332446098328,0.6748601794242859,0.27525416016578674,0.3347179889678955,0.04385280981659889,0.2678448557853699,0.26746445894241333,0.332758367061615,-0.1083563044667244,0.7390357851982117,0.2555008828639984,0.3206077516078949,0.04225139692425728,0.33716249465942383,0.2475614994764328,0.32137587666511536,-0.1116369366645813,0.7630089521408081,0.2755414843559265,0.41167569160461426,-0.03219354525208473,0.4392245411872864,0.2677369713783264,0.4185822308063507,-0.21147330105304718,0.7324171662330627
C,0.7033019661903381,0.38138294219970703,-0.033974576741456985,0.9968270063400269,0.6520582437515259,0.32562482357025146,0.16010187566280365,0.995800793170929,0.646125078201294,0.2921387553215027,-0.18197846412658691,0.9980064630508423,0.6369190812110901,0.43129536509513855,0.22480253875255585,0.3018670380115509,0.6282327771186829,0.4474908113479614,-0.18707729876041412,0.9514955282211304,0.704021692276001,0.4394029378890991,0.21846036612987518,0.4013036787509918,0.69797682762146,0.4536927044391632,-0.07944246381521225,0.9519534111022949,0.5080621838569641,0.3242359459400177,0.1009519100189209,0.9983206391334534,0.5076660513877869,0.275009423494339,-0.10078469663858414,0.9967212677001953,0.3977600336074829,0.3616761565208435,0.02004571259021759,0.23318792879581451,0.38958442211151123,0.3365870714187622,-0.1331356167793274,0.6757744550704956,0.2756745517253876,0.3349613547325134,0.039885830134153366,0.27739834785461426,0.26766324043273926,0.3329109251499176,-0.11140946298837662,0.7446433901786804,0.2558480203151703,0.3203972578048706,0.03812454640865326,0.3419663906097412,0.24774350225925446,0.3209928274154663,-0.11467769742012024,0.7625734210014343,0.2752891480922699,0.4125174283981323,-0.03718637302517891,0.4488058388233185,0.26730021834373474,0.4189242124557495,-0.2152172327041626,0.7405545711517334
C,0.7031726837158203,0.38145846128463745,-0.03438231348991394,0.9966986179351807,0.652153730392456,0.32589927315711975,0.1603543609380722,0.9958367347717285,0.6463037729263306,0.29151320457458496,-0.1838291734457016,0.9980459213256836,0.6369445323944092,0.4310193359851837,0.22011660039424896,0.30605170130729675,0.6284410953521729,0.4472240209579468,-0.18929129838943481,0.9525133371353149,0.7037675380706787,0.43966957926750183,0.20560447871685028,0.4061127007007599,0.6979634165763855,0.4536787271499634,-0.08262091130018234,0.9531283378601074,0.5082961916923523,0.32467082142829895,0.10150265693664551,0.9983160495758057,0.5080554485321045,0.2747125029563904,-0.10134156793355942,0.9966623783111572,0.39902058243751526,0.36332595348358154,0.02193068154156208,0.24258726835250854,0.38996943831443787,0.3365876376628876,-0.1329110562801361,0.6751301288604736,0.2761017084121704,0.3349798917770386,0.04352116957306862,0.2835027575492859,0.2679730951786041,0.33304914832115173,-0.10963913798332214,0.7423135638237,0.256525456905365,0.3198842406272888,0.041916292160749435,0.34695395827293396,0.24843280017375946,0.3201753795146942,-0.1127329096198082,0.7556238174438477,0.27526795864105225,0.41217920184135437,-0.032399971038103104,0.45227083563804626,0.2672481834888458,0.41900965571403503,-0.21314533054828644,0.7396830916404724
C,0.7028142809867859,0.3819166123867035,-0.043473854660987854,0.9966606497764587,0.6524883508682251,0.32741567492485046,0.1567622870206833,0.9958716034889221,0.6464912295341492,0.29041412472724915,-0.1840888112783432,0.9980754256248474,0.637090265750885,0.4312388598918915,0.1960931271314621,0.30710455775260925,0.6285945773124695,0.4470227062702179,-0.188272163271904,0.9522573351860046,0.7038360238075256,0.44010356068611145,0.16002489626407623,0.4061201512813568,0.697871208190918,0.453672856092453,-0.07834823429584503,0.9526458382606506,0.510845422744751,0.32564595341682434,0.10163647681474686,0.998299777507782,0.5094649195671082,0.27354416251182556,-0.1014905497431755,0.9965686798095703,0.40070685744285583,0.3628004193305969,0.02281048335134983,0.24968917667865753,0.39058199524879456,0.3361662030220032,-0.1317633092403412,0.6684101223945618,0.276908814907074,0.3349202573299408,0.04628796875476837,0.2844655513763428,0.26866990327835083,0.3331928551197052,-0.10717737674713135,0.7324531078338623,0.25764700770378113,0.3190731406211853,0.044778916984796524,0.3442152738571167,0.24949991703033447,0.3200492560863495,-0.1099676564335823,0.7395342588424683,0.2755584418773651,0.41127604246139526,-0.029651643708348274,0.44820451736450195,0.26773306727409363,0.41900813579559326,-0.21090926229953766,0.7306599020957947
C,0.70257169008255,0.3828010857105255,-0.036283671855926514,0.9968119263648987,0.6524345278739929,0.32901012897491455,0.16441063582897186,0.9960193037986755,0.646748960018158,0.2901444435119629,-0.17212200164794922,0.9981066584587097,0.6371615529060364,0.43147608637809753,0.20614582300186157,0.3124251663684845,0.6288420557975769,0.4473659098148346,-0.17699222266674042,0.9517074823379517,0.7038729786872864,0.440962016582489,0.16315726935863495,0.4108581244945526,0.6976732611656189,0.45370620489120483,-0.06519343703985214,0.9517942667007446,0.5109899640083313,0.32600268721580505,0.10076601058244705,0.9983766078948975,0.5098679065704346,0.27184098958969116,-0.10062538832426071,0.9967400431632996,0.40069565176963806,0.36003372073173523,0.014512874186038971,0.25534436106681824,0.3909163177013397,0.33458325266838074,-0.13466966152191162,0.6693880558013916,0.27692362666130066,0.33481529355049133,0.03203368932008743,0.2930290699005127,0.26877012848854065,0.3333841860294342,-0.11528348922729492,0.7416513562202454,0.2576448619365692,0.3191209137439728,0.02987436205148697,0.3477945625782013,0.2492491602897644,0.3206980526447296,-0.1188402995467186,0.7461338639259338,0.27556005120277405,0.41082072257995605,-0.04724738374352455,0.45858296751976013,0.2677343189716339,0.41895291209220886,-0.22048108279705048,0.7416799068450928
C,0.7023692727088928,0.3827020525932312,-0.0340641550719738,0.9971144795417786,0.6519398093223572,0.3308276832103729,0.16653716564178467,0.9960376620292664,0.6467180848121643,0.2897568643093109,-0.1665412038564682,0.9981447458267212,0.6372277140617371,0.4318200647830963,0.19622550904750824,0.32226431369781494,0.6291339993476868,0.44735512137413025,-0.17202754318714142,0.9508740305900574,0.7037689685821533,0.44105052947998047,0.1540735810995102,0.4192461669445038,0.6976444721221924,0.45352479815483093,-0.06038293242454529,0.9502575397491455,0.5105212330818176,0.3269115090370178,0.09971296042203903,0.9984502196311951,0.5097836256027222,0.2707050144672394,-0.09957987070083618,0.996947169303894,0.400561660528183,0.35990482568740845,0.011351549066603184,0.259610652923584,0.3910369575023651,0.33403855562210083,-0.1375950127840042,0.675642728805542,0.27645668387413025,0.3350023627281189,0.027065008878707886,0.29785043001174927,0.2685497999191284,0.33364856243133545,-0.1197974905371666,0.7537341117858887,0.25706911087036133,0.3194080591201782,0.024745268747210503,0.3461112380027771,0.24853886663913727,0.3208484649658203,-0.12348625808954239,0.7539526224136353,0.27550530433654785,0.4107506573200226,-0.05265390872955322,0.46708402037620544,0.2676961421966553,0.4189442992210388,-0.22516870498657227,0.7553145289421082
C,0.7030547261238098,0.3808633089065552,-0.05482606589794159,0.9972603917121887,0.6519199013710022,0.33002203702926636,0.1518227607011795,0.995818018913269,0.6467070579528809,0.29104283452033997,-0.1867593675851822,0.9980851411819458,0.6373572945594788,0.43197596073150635,0.20759247243404388,0.31901049613952637,0.6292002201080322,0.44739291071891785,-0.19368834793567657,0.9520618319511414,0.7037397027015686,0.44113272428512573,0.18691204488277435,0.4155329763889313,0.6980605721473694,0.4535541832447052,-0.08668410778045654,0.9508489966392517,0.5096243023872375,0.32433491945266724,0.09974988549947739,0.9984570741653442,0.5092839002609253,0.27072906494140625,-0.09961514919996262,0.9970044493675232,0.4003117084503174,0.35921043157577515,0.016051484271883965,0.26153627038002014,0.3910646438598633,0.33381131291389465,-0.13267819583415985,0.6845264434814453,0.27616092562675476,0.3349887430667877,0.037453584372997284,0.30402711033821106,0.26845666766166687,0.3337421417236328,-0.10934411734342575,0.7633550763130188,0.2566303312778473,0.31942448019981384,0.035848893225193024,0.35032761096954346,0.2482110857963562,0.3209091126918793,-0.1125180721282959,0.7619396448135376,0.27531731128692627,0.4106273949146271,-0.03994747996330261,0.4748471975326538,0.2675732970237732,0.41886332631111145,-0.2122236043214798,0.7644283771514893
